chr1A	0	5000000	1	.	+	0.2603736
chr1A	5000000	10000000	2	.	+	0.2074622
chr1A	10000000	15000000	3	.	+	0.1691162
chr1A	15000000	20000000	4	.	+	0.2937718
chr1A	20000000	25000000	5	.	+	0.2352492
chr1A	25000000	30000000	6	.	+	0.4119904
chr1A	30000000	35000000	7	.	+	0.4013820
chr1A	35000000	40000000	8	.	+	0.4625884
chr1A	40000000	45000000	9	.	+	0.4654094
chr1A	45000000	50000000	10	.	+	0.4525954
chr1A	50000000	55000000	11	.	+	0.4101520
chr1A	55000000	60000000	12	.	+	0.3999320
chr1A	60000000	65000000	13	.	+	0.4872300
chr1A	65000000	70000000	14	.	+	0.5148484
chr1A	70000000	75000000	15	.	+	0.5094138
chr1A	75000000	80000000	16	.	+	0.5456368
chr1A	80000000	85000000	17	.	+	0.5950080
chr1A	85000000	90000000	18	.	+	0.5435166
chr1A	90000000	95000000	19	.	+	0.4775426
chr1A	95000000	100000000	20	.	+	0.4422164
chr1A	100000000	105000000	21	.	+	0.5251666
chr1A	105000000	110000000	22	.	+	0.5289600
chr1A	110000000	115000000	23	.	+	0.5545622
chr1A	115000000	120000000	24	.	+	0.5282042
chr1A	120000000	125000000	25	.	+	0.5674882
chr1A	125000000	130000000	26	.	+	0.6121194
chr1A	130000000	135000000	27	.	+	0.5641568
chr1A	135000000	140000000	28	.	+	0.5781936
chr1A	140000000	145000000	29	.	+	0.6131752
chr1A	145000000	150000000	30	.	+	0.6068004
chr1A	150000000	155000000	31	.	+	0.6175288
chr1A	155000000	160000000	32	.	+	0.5910192
chr1A	160000000	165000000	33	.	+	0.6277842
chr1A	165000000	170000000	34	.	+	0.6404332
chr1A	170000000	175000000	35	.	+	0.7433410
chr1A	175000000	180000000	36	.	+	0.6675418
chr1A	180000000	185000000	37	.	+	0.6935446
chr1A	185000000	190000000	38	.	+	0.6402206
chr1A	190000000	195000000	39	.	+	0.6694524
chr1A	195000000	200000000	40	.	+	0.9121912
chr1A	200000000	205000000	41	.	+	0.7196208
chr1A	205000000	210000000	42	.	+	0.6289010
chr1A	210000000	215000000	43	.	+	0.9777502
chr1A	215000000	220000000	44	.	+	0.8165152
chr1A	220000000	225000000	45	.	+	0.6695594
chr1A	225000000	230000000	46	.	+	0.6337204
chr1A	230000000	235000000	47	.	+	0.7125052
chr1A	235000000	240000000	48	.	+	0.6162066
chr1A	240000000	245000000	49	.	+	0.5569700
chr1A	245000000	250000000	50	.	+	0.5689262
chr1A	250000000	255000000	51	.	+	0.5490598
chr1A	255000000	260000000	52	.	+	0.5274618
chr1A	260000000	265000000	53	.	+	0.5625562
chr1A	265000000	270000000	54	.	+	0.5665502
chr1A	270000000	275000000	55	.	+	0.6218626
chr1A	275000000	280000000	56	.	+	0.5158844
chr1A	280000000	285000000	57	.	+	0.5661394
chr1A	285000000	290000000	58	.	+	0.5831442
chr1A	290000000	295000000	59	.	+	0.4896380
chr1A	295000000	300000000	60	.	+	0.4935428
chr1A	300000000	305000000	61	.	+	0.5437590
chr1A	305000000	310000000	62	.	+	0.5282644
chr1A	310000000	315000000	63	.	+	0.5817426
chr1A	315000000	320000000	64	.	+	0.6031870
chr1A	320000000	325000000	65	.	+	0.5263638
chr1A	325000000	330000000	66	.	+	0.5235670
chr1A	330000000	335000000	67	.	+	0.5933566
chr1A	335000000	340000000	68	.	+	0.6515754
chr1A	340000000	345000000	69	.	+	0.5220838
chr1A	345000000	350000000	70	.	+	0.5568950
chr1A	350000000	355000000	71	.	+	0.5514482
chr1A	355000000	360000000	72	.	+	0.5271646
chr1A	360000000	365000000	73	.	+	0.5174270
chr1A	365000000	370000000	74	.	+	0.5058838
chr1A	370000000	375000000	75	.	+	0.5152282
chr1A	375000000	380000000	76	.	+	0.4586426
chr1A	380000000	385000000	77	.	+	0.5740556
chr1A	385000000	390000000	78	.	+	0.5157082
chr1A	390000000	395000000	79	.	+	0.5510670
chr1A	395000000	400000000	80	.	+	0.5183132
chr1A	400000000	405000000	81	.	+	0.5576726
chr1A	405000000	410000000	82	.	+	0.5560374
chr1A	410000000	415000000	83	.	+	0.5579762
chr1A	415000000	420000000	84	.	+	0.5392996
chr1A	420000000	425000000	85	.	+	0.5662044
chr1A	425000000	430000000	86	.	+	0.5401918
chr1A	430000000	435000000	87	.	+	0.5151864
chr1A	435000000	440000000	88	.	+	0.5181446
chr1A	440000000	445000000	89	.	+	0.5388444
chr1A	445000000	450000000	90	.	+	0.5044944
chr1A	450000000	455000000	91	.	+	0.5559504
chr1A	455000000	460000000	92	.	+	0.5866264
chr1A	460000000	465000000	93	.	+	0.4809278
chr1A	465000000	470000000	94	.	+	0.5270328
chr1A	470000000	475000000	95	.	+	0.5278326
chr1A	475000000	480000000	96	.	+	0.5128802
chr1A	480000000	485000000	97	.	+	0.4947098
chr1A	485000000	490000000	98	.	+	0.4297310
chr1A	490000000	495000000	99	.	+	0.4236788
chr1A	495000000	500000000	100	.	+	0.3864246
chr1A	500000000	505000000	101	.	+	0.4564010
chr1A	505000000	510000000	102	.	+	0.4424482
chr1A	510000000	515000000	103	.	+	0.4189324
chr1A	515000000	520000000	104	.	+	0.3992898
chr1A	520000000	525000000	105	.	+	0.4235608
chr1A	525000000	530000000	106	.	+	0.5150076
chr1A	530000000	535000000	107	.	+	0.3213308
chr1A	535000000	540000000	108	.	+	0.4302500
chr1A	540000000	545000000	109	.	+	0.3922696
chr1A	545000000	550000000	110	.	+	0.3374282
chr1A	550000000	555000000	111	.	+	0.2748920
chr1A	555000000	560000000	112	.	+	0.3174992
chr1A	560000000	565000000	113	.	+	0.3006784
chr1A	565000000	570000000	114	.	+	0.3490192
chr1A	570000000	575000000	115	.	+	0.3749580
chr1A	575000000	580000000	116	.	+	0.2789596
chr1A	580000000	585000000	117	.	+	0.2394490
chr1A	585000000	590000000	118	.	+	0.2515184
chr1A	590000000	594102056	119	.	+	0.3632973
